customer_id,recency_days,frequency,monetary_value,average_order_value,last_purchase_date,cluster
16949,4,6,1286.27,214.37833333333333,2011-12-06 11:07:00,2
16950,57,3,1178.56,392.8533333333333,2011-10-14 09:06:00,2
16951,135,3,1277.75,425.9166666666667,2011-07-28 12:05:00,2
16952,109,2,167.61,83.805,2011-08-22 13:03:00,2
16953,30,1,20.8,20.8,2011-11-09 15:54:00,2
16954,1,9,2085.08,231.67555555555555,2011-12-09 09:46:00,2
16955,185,4,518.67,129.6675,2011-06-08 10:36:00,2
16956,18,1,308.74,308.74,2011-11-22 08:56:00,2
16957,239,2,416.64,208.32,2011-04-14 13:56:00,2
16959,87,1,117.35,117.35,2011-09-13 15:03:00,2
16960,39,3,507.05,169.01666666666668,2011-11-01 11:35:00,2
16961,116,1,234.17,234.17,2011-08-15 13:46:00,2
16963,187,1,110.55,110.55,2011-06-05 13:48:00,2
16965,227,1,201.19,201.19,2011-04-27 12:08:00,2
16966,8,7,2154.97,307.8528571428571,2011-12-01 13:40:00,2
16967,189,1,319.02,319.02,2011-06-03 14:24:00,2
16968,4,2,439.43,219.715,2011-12-05 15:02:00,2
16969,39,3,650.41,216.8033333333333,2011-10-31 13:12:00,2
16971,38,1,357.21,357.21,2011-11-01 15:06:00,2
16976,267,1,251.52,251.52,2011-03-17 16:33:00,2
16978,78,1,344.33,344.33,2011-09-23 12:50:00,2
16979,4,6,1852.0,308.6666666666667,2011-12-06 12:21:00,2
16980,255,2,1078.96,539.48,2011-03-29 16:36:00,2
16982,61,1,384.06,384.06,2011-10-10 12:28:00,2
16983,13,7,1931.25,275.8928571428572,2011-11-27 12:10:00,2
16984,88,2,4481.35,2240.675,2011-09-12 13:43:00,2
16985,17,10,5464.12,546.412,2011-11-22 13:33:00,2
16986,30,2,1873.2,936.6,2011-11-10 11:55:00,2
16987,3,7,1625.05,232.15,2011-12-06 17:26:00,2
16988,5,1,126.12,126.12,2011-12-04 16:02:00,2
16989,7,6,1133.25,188.875,2011-12-02 16:39:00,2
16990,219,1,179.0,179.0,2011-05-05 08:30:00,2
16992,11,5,1614.31,322.862,2011-11-29 11:50:00,2
16996,30,6,1456.96,242.82666666666668,2011-11-09 16:43:00,2
16997,288,3,702.0,234.0,2011-02-24 17:28:00,2
16998,150,4,295.0,73.75,2011-07-13 09:44:00,2
16999,23,2,484.82,242.41,2011-11-16 13:53:00,2
17001,1,11,3989.57,362.6881818181818,2011-12-09 09:38:00,2
17002,86,3,1493.73,497.91,2011-09-15 12:40:00,2
17004,46,2,1412.94,706.47,2011-10-24 14:25:00,2
17006,5,4,781.78,195.445,2011-12-05 12:09:00,2
17007,51,6,889.9300000000001,148.3216666666667,2011-10-20 10:47:00,2
17010,18,1,195.36,195.36,2011-11-21 14:49:00,2
17011,30,1,270.9,270.9,2011-11-09 13:30:00,2
17014,8,3,586.33,195.44333333333336,2011-12-01 14:09:00,2
17015,29,3,1842.56,614.1866666666666,2011-11-11 10:45:00,2
17017,3,20,8694.26,434.713,2011-12-07 09:32:00,2
17018,41,2,920.1,460.05,2011-10-30 11:42:00,2
17019,11,4,1272.61,318.1525,2011-11-28 13:06:00,2
17022,31,1,71.0,71.0,2011-11-08 17:09:00,2
17024,45,3,95.85,31.95,2011-10-25 13:47:00,2
17025,61,3,357.77,119.25666666666666,2011-10-10 09:06:00,2
17026,185,2,154.82999999999998,77.41499999999999,2011-06-07 14:28:00,2
17027,79,6,890.29,148.38166666666666,2011-09-22 12:24:00,2
17029,111,2,716.0,358.0,2011-08-21 11:06:00,2
17030,64,1,146.87,146.87,2011-10-07 08:49:00,2
17031,12,2,380.35,190.175,2011-11-28 10:23:00,2
17033,86,3,1030.14,343.38000000000005,2011-09-14 14:34:00,2
17034,16,3,745.52,248.50666666666663,2011-11-23 15:14:00,2
17035,246,2,433.53,216.765,2011-04-08 11:23:00,2
17037,88,1,1267.32,1267.32,2011-09-13 12:49:00,2
17038,30,1,112.4,112.4,2011-11-09 13:50:00,2
17040,138,1,449.73,449.73,2011-07-25 10:19:00,2
17041,27,3,1081.57,360.5233333333333,2011-11-13 11:21:00,2
17042,3,5,1044.38,208.876,2011-12-07 12:26:00,2
17043,32,4,1735.18,433.795,2011-11-07 15:33:00,2
17044,25,1,948.48,948.48,2011-11-14 14:28:00,2
17045,113,3,339.44,113.14666666666666,2011-08-18 17:09:00,2
17046,157,1,642.02,642.02,2011-07-05 14:24:00,2
17047,85,3,1100.9,366.9666666666667,2011-09-15 13:27:00,2
17048,118,3,925.35,308.45,2011-08-14 11:49:00,2
17049,3,9,5659.9800000000005,628.8866666666668,2011-12-07 10:48:00,2
17050,96,6,3228.84,538.14,2011-09-04 13:48:00,2
17051,194,1,247.14,247.14,2011-05-29 14:13:00,2
17052,28,1,413.75,413.75,2011-11-11 14:50:00,2
17053,131,1,498.48,498.48,2011-08-01 10:23:00,2
17054,28,5,1356.33,271.266,2011-11-11 12:56:00,2
17058,82,3,1179.89,393.2966666666667,2011-09-19 10:13:00,2
17059,30,5,3095.04,619.008,2011-11-10 12:27:00,2
17060,266,1,234.24,234.24,2011-03-18 13:27:00,2
17061,74,11,5232.2300000000005,475.6572727272728,2011-09-27 11:24:00,2
17062,314,4,538.37,134.5925,2011-01-30 11:01:00,2
17063,21,7,1461.14,208.73428571428573,2011-11-18 16:19:00,2
17064,59,3,859.35,286.45,2011-10-12 10:18:00,2
17068,12,21,4552.14,216.76857142857145,2011-11-27 13:14:00,2
17069,28,9,2709.7000000000003,301.0777777777778,2011-11-11 17:13:00,2
17070,114,1,312.14,312.14,2011-08-17 17:01:00,2
17071,28,9,2429.03,269.89222222222224,2011-11-11 16:31:00,2
17073,18,4,1446.09,361.5225,2011-11-22 11:47:00,2
17075,18,4,834.12,208.53,2011-11-22 11:58:00,2
17076,36,3,841.0799999999999,280.36,2011-11-03 17:53:00,2
17078,36,2,378.2,189.1,2011-11-03 19:17:00,2
17079,78,1,118.8,118.8,2011-09-22 15:34:00,2
17080,22,2,287.62,143.81,2011-11-17 12:59:00,2
17081,25,2,290.16,145.08,2011-11-14 12:56:00,2
17082,33,2,2003.85,1001.925,2011-11-06 15:17:00,2
17083,109,3,1405.78,468.5933333333333,2011-08-22 15:43:00,2
17084,35,2,2949.75,1474.875,2011-11-04 14:54:00,2
17085,123,5,1566.65,313.33000000000004,2011-08-08 14:15:00,2
17086,7,6,2050.08,341.68,2011-12-02 13:54:00,2
17088,28,4,1991.01,497.7525,2011-11-11 14:23:00,2
17090,4,7,2043.95,291.99285714285713,2011-12-05 13:44:00,2
17091,3,9,3827.76,425.3066666666667,2011-12-07 10:43:00,2
17092,50,4,1777.78,444.445,2011-10-20 19:51:00,2
17094,322,1,302.0,302.0,2011-01-21 13:09:00,2
17095,23,3,1324.16,441.3866666666667,2011-11-17 12:21:00,2
17096,15,4,1022.13,255.5325,2011-11-24 15:01:00,2
17097,2,8,954.42,119.3025,2011-12-07 17:05:00,2
17100,18,2,971.74,485.87,2011-11-21 16:36:00,2
17101,10,4,1621.73,405.4325,2011-11-29 13:57:00,2
17102,262,1,25.5,25.5,2011-03-23 10:08:00,2
17105,159,2,665.78,332.89,2011-07-03 15:53:00,2
17107,33,6,10815.43,1802.5716666666667,2011-11-06 14:14:00,2
17109,29,6,885.04,147.50666666666666,2011-11-10 16:59:00,2
17110,165,1,163.29999999999998,163.29999999999998,2011-06-27 12:58:00,2
17111,47,1,248.61,248.61,2011-10-23 15:59:00,2
17114,6,8,808.62,101.0775,2011-12-04 12:17:00,2
17115,8,3,837.5,279.1666666666667,2011-12-01 14:30:00,2
17117,288,1,116.2,116.2,2011-02-24 13:54:00,2
17118,318,1,157.02,157.02,2011-01-26 12:19:00,2
17119,3,2,606.91,303.455,2011-12-06 14:40:00,2
17120,233,1,307.46,307.46,2011-04-20 15:21:00,2
17122,119,1,138.32,138.32,2011-08-12 14:33:00,2
17123,162,1,345.29999999999995,345.29999999999995,2011-07-01 10:47:00,2
17124,185,1,298.89,298.89,2011-06-07 14:02:00,2
17125,50,1,259.35,259.35,2011-10-20 14:41:00,2
17126,152,5,1004.75,200.95,2011-07-10 13:52:00,2
17128,335,1,157.09,157.09,2011-01-09 12:02:00,2
17131,5,5,2463.17,492.634,2011-12-04 12:52:00,2
17133,16,7,4892.240000000001,698.8914285714287,2011-11-24 12:27:00,2
17134,107,2,425.0,212.5,2011-08-25 09:53:00,2
17135,16,7,1139.73,162.81857142857143,2011-11-23 16:48:00,2
17138,276,1,380.5,380.5,2011-03-09 11:54:00,2
17139,16,12,10668.47,889.0391666666666,2011-11-24 10:12:00,2
17140,247,1,465.32,465.32,2011-04-06 13:33:00,2
17142,239,1,579.0,579.0,2011-04-14 18:22:00,2
17144,1,2,984.57,492.285,2011-12-08 17:57:00,2
17146,106,3,749.78,249.92666666666665,2011-08-26 12:44:00,2
17147,23,4,1714.59,428.6475,2011-11-17 12:32:00,2
17148,52,1,124.88,124.88,2011-10-19 09:59:00,2
17152,195,3,1689.5,563.1666666666666,2011-05-29 12:19:00,2
17153,24,1,213.78,213.78,2011-11-15 13:42:00,2
17154,75,1,329.34,329.34,2011-09-25 13:42:00,2
17155,18,2,251.7,125.85,2011-11-22 12:38:00,2
17157,8,2,319.0,159.5,2011-12-02 09:10:00,2
17158,32,3,1266.97,422.3233333333333,2011-11-07 15:15:00,2
17159,22,3,1538.88,512.96,2011-11-18 10:52:00,2
17160,31,6,3518.03,586.3383333333334,2011-11-08 14:05:00,2
17162,29,10,1715.46,171.546,2011-11-11 11:34:00,2
17163,22,2,293.1,146.55,2011-11-18 08:57:00,2
17164,33,7,2467.35,352.4785714285714,2011-11-07 09:14:00,2
17165,284,1,158.68,158.68,2011-02-28 16:39:00,2
17166,39,2,206.34,103.17,2011-11-01 09:46:00,2
17169,58,2,835.78,417.89,2011-10-13 10:25:00,2
17171,289,1,224.91,224.91,2011-02-23 16:37:00,2
17172,79,1,317.76,317.76,2011-09-22 09:36:00,2
17173,5,8,3766.6,470.825,2011-12-04 14:40:00,2
17174,218,1,59.9,59.9,2011-05-06 11:47:00,2
17175,44,4,1443.69,360.9225,2011-10-26 15:31:00,2
17176,202,1,306.13,306.13,2011-05-22 12:41:00,2
17179,178,3,711.79,237.2633333333333,2011-06-14 16:48:00,2
17180,56,4,796.03,199.0075,2011-10-14 15:46:00,2
17181,57,2,239.92,119.96,2011-10-13 14:48:00,2
17183,8,6,3347.31,557.885,2011-12-02 10:07:00,2
17186,47,2,144.0,72.0,2011-10-24 10:20:00,2
17187,227,1,203.95,203.95,2011-04-27 12:39:00,2
17188,11,7,2474.23,353.4614285714286,2011-11-28 13:53:00,2
17189,106,2,384.4,192.2,2011-08-25 19:39:00,2
17190,59,2,444.74,222.37,2011-10-12 11:33:00,2
17191,28,7,2095.13,299.3042857142857,2011-11-11 16:58:00,2
17193,36,7,1699.3000000000002,242.7571428571429,2011-11-04 12:47:00,2
17194,274,2,262.62,131.31,2011-03-11 12:05:00,2
17197,30,1,1013.01,1013.01,2011-11-10 10:32:00,2
17198,24,3,692.22,230.74,2011-11-16 10:39:00,2
17201,54,1,342.63,342.63,2011-10-17 11:55:00,2
17203,36,6,3563.85,593.975,2011-11-04 12:27:00,2
17204,175,4,1564.56,391.14,2011-06-17 14:46:00,2
17205,54,1,384.08,384.08,2011-10-17 12:46:00,2
17206,53,1,204.24,204.24,2011-10-17 13:25:00,2
17211,27,8,2317.2200000000003,289.65250000000003,2011-11-13 12:03:00,2
17212,253,1,226.85,226.85,2011-03-31 19:42:00,2
17213,40,7,2781.23,397.3185714285714,2011-10-30 14:53:00,2
17214,60,6,1069.12,178.1866666666667,2011-10-10 13:17:00,2
17217,234,1,113.5,113.5,2011-04-19 17:19:00,2
17218,4,10,1960.72,196.072,2011-12-05 13:52:00,2
17219,32,1,114.23,114.23,2011-11-08 11:25:00,2
17220,24,14,3198.25,228.44642857142856,2011-11-15 13:47:00,2
17221,7,2,335.13,167.565,2011-12-02 13:35:00,2
17222,65,1,354.15,354.15,2011-10-05 13:58:00,2
17223,310,2,426.79,213.395,2011-02-02 15:57:00,2
17226,309,1,393.49,393.49,2011-02-04 11:52:00,2
17227,19,6,939.32,156.55333333333334,2011-11-21 10:51:00,2
17228,16,8,1906.09,238.26125,2011-11-24 10:24:00,2
17229,96,2,318.76,159.38,2011-09-04 13:56:00,2
17230,264,8,3638.41,454.80125,2011-03-20 16:12:00,2
17231,12,10,3174.32,317.432,2011-11-27 15:18:00,2
17232,3,2,421.52,210.76,2011-12-07 12:21:00,2
17233,35,1,190.88,190.88,2011-11-04 14:06:00,2
17234,183,1,149.89,149.89,2011-06-10 11:20:00,2
17235,25,2,550.06,275.03,2011-11-14 15:51:00,2
17236,13,6,916.13,152.68833333333333,2011-11-27 12:00:00,2
17237,11,2,314.69,157.345,2011-11-28 15:02:00,2
17238,3,17,3744.65,220.2735294117647,2011-12-07 11:35:00,2
17239,313,1,382.5,382.5,2011-01-31 09:41:00,2
17242,108,2,1135.04,567.52,2011-08-23 14:55:00,2
17243,1,26,8676.85,333.725,2011-12-08 13:26:00,2
17244,53,1,954.9,954.9,2011-10-17 15:19:00,2
17245,205,1,171.45,171.45,2011-05-19 10:43:00,2
17247,15,1,282.19,282.19,2011-11-24 15:21:00,2
17248,120,1,318.65,318.65,2011-08-11 13:34:00,2
17250,4,2,384.52,192.26,2011-12-06 12:15:00,2
17251,363,1,283.28000000000003,283.28000000000003,2010-12-12 11:06:00,2
17252,117,2,353.86,176.93,2011-08-15 09:45:00,2
17253,18,1,178.26,178.26,2011-11-21 12:59:00,2
17254,5,2,272.44,136.22,2011-12-05 12:46:00,2
17255,41,2,298.41,149.205,2011-10-30 12:18:00,2
17256,107,2,240.0,120.0,2011-08-24 13:30:00,2
17259,148,2,603.37,301.685,2011-07-14 15:01:00,2
17262,52,5,1253.36,250.67200000000005,2011-10-18 12:56:00,2
17263,208,1,63.440000000000005,63.440000000000005,2011-05-15 14:32:00,2
17265,139,2,562.9,281.45,2011-07-24 10:49:00,2
17266,2,3,310.64,103.54666666666668,2011-12-07 14:12:00,2
17267,127,2,317.62,158.81,2011-08-04 17:22:00,2
17268,108,4,763.64,190.91,2011-08-24 10:06:00,2
17272,42,4,2148.63,537.1575,2011-10-28 16:37:00,2
17274,35,1,111.98,111.98,2011-11-04 13:16:00,2
17277,228,2,1065.35,532.6750000000001,2011-04-26 12:47:00,2
17278,241,1,246.04,246.04,2011-04-12 13:10:00,2
17279,58,1,187.83,187.83,2011-10-13 11:58:00,2
17282,130,3,1703.41,567.8033333333334,2011-08-01 14:29:00,2
17284,60,6,1652.58,275.43,2011-10-10 14:38:00,2
17286,22,1,153.92,153.92,2011-11-18 12:47:00,2
17287,26,7,1064.11,152.01571428571427,2011-11-13 13:27:00,2
17288,9,7,1419.73,202.81857142857143,2011-11-30 16:09:00,2
17289,32,3,944.41,314.80333333333334,2011-11-08 12:01:00,2
17290,4,2,525.24,262.62,2011-12-06 12:38:00,2
17291,308,1,550.8000000000001,550.8000000000001,2011-02-04 13:04:00,2
17293,8,9,1875.11,208.3455555555556,2011-12-01 14:37:00,2
17295,29,3,556.95,185.65,2011-11-11 10:49:00,2
17297,17,1,131.78,131.78,2011-11-22 14:43:00,2
17298,101,2,498.42,249.21,2011-08-30 16:43:00,2
17299,12,4,669.11,167.2775,2011-11-28 12:01:00,2
17301,21,1,197.63,197.63,2011-11-18 13:43:00,2
17302,15,5,1135.63,227.12600000000003,2011-11-25 09:36:00,2
17303,361,1,250.04,250.04,2010-12-13 13:32:00,2
17306,11,19,8631.31,454.2794736842105,2011-11-29 12:14:00,2
17309,95,1,82.75,82.75,2011-09-05 15:20:00,2
17311,78,2,1384.85,692.425,2011-09-22 14:11:00,2
17312,139,3,644.3,214.76666666666665,2011-07-24 11:52:00,2
17313,31,1,2328.84,2328.84,2011-11-08 15:45:00,2
17314,25,8,2527.92,315.99,2011-11-15 09:41:00,2
17315,2,38,6292.26,165.58578947368423,2011-12-08 12:15:00,2
17317,46,3,2600.34,866.7800000000001,2011-10-24 17:19:00,2
17320,100,3,1200.62,400.2066666666667,2011-08-31 13:31:00,2
17321,8,2,700.86,350.43,2011-12-01 13:41:00,2
17323,15,7,921.07,131.58142857142855,2011-11-24 17:29:00,2
17324,18,4,990.23,247.5575,2011-11-22 10:34:00,2
17325,280,1,96.8,96.8,2011-03-04 13:09:00,2
17329,14,2,523.11,261.555,2011-11-25 14:24:00,2
17330,23,2,363.9,181.95,2011-11-17 08:56:00,2
17331,124,1,175.2,175.2,2011-08-08 11:55:00,2
17333,86,1,494.25,494.25,2011-09-15 10:11:00,2
17334,302,2,307.02,153.51,2011-02-10 14:59:00,2
17337,151,4,2027.87,506.9675,2011-07-11 14:55:00,2
17338,17,8,6643.93,830.49125,2011-11-22 14:23:00,2
17339,94,2,243.36,121.68,2011-09-06 13:29:00,2
17340,30,11,12353.29,1123.0263636363636,2011-11-10 10:45:00,2
17341,157,3,781.36,260.4533333333333,2011-07-06 12:33:00,2
17343,355,1,193.64,193.64,2010-12-19 15:07:00,2
17344,46,1,160.57,160.57,2011-10-24 12:56:00,2
17345,15,4,537.74,134.435,2011-11-24 15:03:00,2
17346,4,15,2676.56,178.43733333333333,2011-12-06 12:18:00,2
17347,86,1,228.96,228.96,2011-09-14 13:12:00,2
17348,15,5,1159.52,231.904,2011-11-25 11:25:00,2
17349,179,1,110.75,110.75,2011-06-13 14:29:00,2
17350,8,4,1286.07,321.5175,2011-12-01 15:47:00,2
17351,36,3,587.15,195.71666666666667,2011-11-03 18:45:00,2
17353,129,2,1740.0,870.0,2011-08-02 17:19:00,2
17354,51,1,1393.06,1393.06,2011-10-20 10:34:00,2
17356,312,1,178.22,178.22,2011-02-01 11:07:00,2
17357,24,2,388.14,194.07,2011-11-15 16:30:00,2
17358,303,2,365.85,182.925,2011-02-09 16:57:00,2
17359,11,1,127.86,127.86,2011-11-28 14:37:00,2
17360,17,3,585.79,195.2633333333333,2011-11-22 13:11:00,2
17361,49,3,488.2,162.73333333333332,2011-10-21 15:43:00,2
17362,239,2,312.23,156.115,2011-04-14 14:43:00,2
17364,1,11,4481.18,407.38000000000005,2011-12-09 09:00:00,2
17365,13,8,4801.56,600.195,2011-11-27 12:13:00,2
17367,238,1,168.4,168.4,2011-04-15 14:21:00,2
17368,23,8,1912.67,239.08375,2011-11-16 15:26:00,2
17370,73,4,446.18,111.545,2011-09-28 10:14:00,2
17371,17,3,423.89,141.29666666666665,2011-11-22 13:30:00,2
17372,41,8,1342.68,167.835,2011-10-30 11:37:00,2
17373,40,4,646.92,161.73,2011-10-30 15:28:00,2
17374,219,2,495.77,247.885,2011-05-05 09:05:00,2
17375,199,3,400.1,133.36666666666667,2011-05-24 15:45:00,2
17376,71,2,203.2,101.6,2011-09-30 12:36:00,2
17377,24,20,4100.92,205.046,2011-11-16 11:17:00,2
17379,11,1,404.66,404.66,2011-11-28 13:56:00,2
17381,9,29,20275.61,699.1589655172414,2011-12-01 11:59:00,2
17382,65,1,65.4,65.4,2011-10-05 13:05:00,2
17383,4,1,199.29,199.29,2011-12-05 17:36:00,2
17384,19,2,336.4,168.2,2011-11-20 15:48:00,2
17385,15,1,261.11,261.11,2011-11-25 11:02:00,2
17386,8,6,2686.42,447.7366666666667,2011-12-02 11:28:00,2
17387,20,2,784.11,392.055,2011-11-20 11:00:00,2
17388,78,4,1259.56,314.89,2011-09-23 10:31:00,2
17389,1,34,31833.68,936.2847058823528,2011-12-09 09:38:00,2
17391,164,2,508.8,254.4,2011-06-29 09:58:00,2
17392,307,2,457.91,228.955,2011-02-06 12:48:00,2
17394,219,1,203.87,203.87,2011-05-04 13:22:00,2
17396,39,8,7330.8,916.35,2011-10-31 14:12:00,2
17397,22,2,696.41,348.205,2011-11-17 14:08:00,2
17398,115,3,653.38,217.7933333333333,2011-08-17 09:48:00,2
17400,126,5,2129.96,425.992,2011-08-05 15:38:00,2
17402,5,13,2633.85,202.60384615384612,2011-12-05 10:15:00,2
17403,36,1,281.62,281.62,2011-11-03 15:18:00,2
17404,4,15,31906.82,2127.121333333333,2011-12-05 16:26:00,2
17405,1,3,1031.41,343.80333333333334,2011-12-08 17:12:00,2
17406,333,3,2200.42,733.4733333333334,2011-01-10 15:07:00,2
17408,163,1,32.65,32.65,2011-06-29 12:53:00,2
17409,185,2,771.85,385.925,2011-06-08 10:36:00,2
17410,16,5,1214.72,242.944,2011-11-23 15:46:00,2
17411,12,3,778.94,259.6466666666667,2011-11-27 14:25:00,2
17412,3,7,1258.06,179.72285714285712,2011-12-07 11:36:00,2
17414,44,2,778.0,389.0,2011-10-27 12:13:00,2
17415,80,1,507.84,507.84,2011-09-21 12:50:00,2
17416,30,7,6893.42,984.7742857142856,2011-11-10 12:47:00,2
17418,42,2,463.46,231.73,2011-10-28 13:00:00,2
17419,11,12,4226.57,352.21416666666664,2011-11-28 13:47:00,2
17420,50,3,598.83,199.61,2011-10-20 14:52:00,2
17422,16,6,1979.37,329.895,2011-11-23 13:27:00,2
17423,46,2,698.41,349.205,2011-10-24 13:36:00,2
17425,19,2,759.17,379.585,2011-11-20 15:30:00,2
17426,8,6,5037.26,839.5433333333334,2011-12-01 18:07:00,2
17427,72,1,100.8,100.8,2011-09-29 11:29:00,2
17428,1,28,17256.85,616.3160714285714,2011-12-09 09:45:00,2
17429,128,3,524.9200000000001,174.97333333333336,2011-08-03 13:22:00,2
17430,33,2,265.76,132.88,2011-11-07 09:24:00,2
17431,313,1,403.3,403.3,2011-01-30 14:36:00,2
17432,18,2,365.76,182.88,2011-11-21 17:33:00,2
17433,88,1,303.16,303.16,2011-09-12 14:24:00,2
17434,2,7,2373.82,339.1171428571429,2011-12-07 13:16:00,2
17436,2,2,216.3,108.15,2011-12-08 12:30:00,2
17438,254,1,388.4500000000001,388.4500000000001,2011-03-31 10:26:00,2
17440,157,3,186.42,62.14000000000001,2011-07-06 11:54:00,2
17442,37,6,2248.56,374.76,2011-11-03 09:17:00,2
17443,220,1,534.24,534.24,2011-05-04 10:47:00,2
17444,148,3,2940.04,980.0133333333332,2011-07-15 12:05:00,2
17446,177,2,120.9,60.45,2011-06-16 10:42:00,2
17447,40,2,541.53,270.765,2011-10-30 14:18:00,2
17449,2,7,2520.86,360.1228571428572,2011-12-07 16:56:00,2
17450,8,46,194550.79,4229.365,2011-12-01 13:29:00,2
17451,1,7,1721.4,245.9142857142857,2011-12-08 15:02:00,2
17453,18,2,486.72,243.36,2011-11-22 09:42:00,2
17454,192,4,517.53,129.3825,2011-05-31 13:58:00,2
17455,204,1,131.7,131.7,2011-05-20 12:31:00,2
17456,365,1,249.86,249.86,2010-12-09 15:23:00,2
17457,127,5,1737.7,347.54,2011-08-05 12:48:00,2
17458,15,1,316.5,316.5,2011-11-24 13:01:00,2
17459,43,2,657.3,328.65,2011-10-27 13:25:00,2
17460,94,6,622.4300000000001,103.73833333333334,2011-09-06 15:04:00,2
17461,23,3,757.46,252.48666666666668,2011-11-17 10:21:00,2
17462,60,2,675.69,337.845,2011-10-10 13:56:00,2
17463,16,5,1896.41,379.282,2011-11-23 13:40:00,2
17464,158,1,289.96000000000004,289.96000000000004,2011-07-04 13:19:00,2
17466,10,2,763.28,381.64,2011-11-29 13:15:00,2
17468,10,2,137.0,68.5,2011-11-29 15:33:00,2
17469,16,5,1870.97,374.194,2011-11-23 13:15:00,2
17470,45,5,1125.07,225.014,2011-10-26 12:42:00,2
17472,191,3,710.29,236.7633333333333,2011-06-01 14:57:00,2
17475,79,1,194.37,194.37,2011-09-21 14:55:00,2
17480,78,1,511.82,511.82,2011-09-23 11:39:00,2
17481,4,4,1255.59,313.8975,2011-12-06 12:28:00,2
17483,65,3,414.04,138.01333333333335,2011-10-05 13:10:00,2
17486,261,1,396.87,396.87,2011-03-23 14:00:00,2
17489,59,2,376.64,188.32,2011-10-12 08:56:00,2
17490,1,7,2092.32,298.9028571428572,2011-12-09 09:08:00,2
17491,1,10,3558.87,355.887,2011-12-08 16:18:00,2
17492,248,1,374.57,374.57,2011-04-05 15:21:00,2
17495,8,2,497.56,248.78,2011-12-02 12:08:00,2
17496,359,1,271.05,271.05,2010-12-16 08:39:00,2
17498,76,1,272.22,272.22,2011-09-25 12:25:00,2
17499,290,1,622.88,622.88,2011-02-23 09:14:00,2
17500,17,3,1138.0,379.3333333333333,2011-11-22 14:25:00,2
17501,221,2,288.6,144.3,2011-05-03 09:47:00,2
17502,9,4,689.1,172.275,2011-11-30 13:13:00,2
17503,3,2,558.96,279.48,2011-12-07 09:18:00,2
17504,206,9,2997.03,333.00333333333333,2011-05-17 12:59:00,2
17505,162,2,1145.84,572.92,2011-07-01 12:50:00,2
17506,76,1,302.2,302.2,2011-09-25 11:39:00,2
17507,262,2,605.58,302.79,2011-03-23 11:48:00,2
17508,281,1,387.31,387.31,2011-03-04 08:10:00,2
17509,58,8,6115.14,764.3925,2011-10-13 10:26:00,2
17510,25,1,308.48,308.48,2011-11-15 10:00:00,2
17511,3,31,91062.38,2937.496129032258,2011-12-07 10:12:00,2
17512,29,10,2924.99,292.499,2011-11-11 12:11:00,2
17513,72,1,513.2,513.2,2011-09-28 16:42:00,2
17514,128,1,208.65,208.65,2011-08-03 15:45:00,2
17515,31,4,639.02,159.755,2011-11-08 14:04:00,2
17516,15,5,768.08,153.616,2011-11-24 16:51:00,2
17517,309,1,153.94,153.94,2011-02-04 11:48:00,2
17519,17,6,1844.02,307.33666666666664,2011-11-22 16:43:00,2
17520,54,1,546.81,546.81,2011-10-17 12:04:00,2
17521,30,3,723.2099999999999,241.07,2011-11-10 11:22:00,2
17522,2,5,1070.71,214.142,2011-12-08 12:31:00,2
17523,11,4,652.74,163.185,2011-11-28 13:20:00,2
17524,361,1,145.0,145.0,2010-12-13 14:32:00,2
17525,360,1,422.7000000000001,422.7000000000001,2010-12-15 12:05:00,2
17526,5,4,1195.9,298.975,2011-12-05 11:05:00,2
17527,54,4,939.37,234.8425,2011-10-17 12:32:00,2
17528,1,8,3628.5,453.5625,2011-12-08 13:27:00,2
17530,1,10,2385.0,238.5,2011-12-08 18:42:00,2
17531,190,1,296.7,296.7,2011-06-02 19:17:00,2
17534,54,1,223.36,223.36,2011-10-17 12:47:00,2
17535,280,1,164.4,164.4,2011-03-04 15:20:00,2
17536,177,1,76.5,76.5,2011-06-15 13:23:00,2
17537,30,2,897.62,448.81,2011-11-10 10:56:00,2
17538,26,1,98.42,98.42,2011-11-14 12:12:00,2
17540,25,2,578.9,289.45,2011-11-15 11:56:00,2
17542,270,1,170.75,170.75,2011-03-15 11:45:00,2
17545,43,3,645.96,215.32,2011-10-27 14:04:00,2
17548,234,1,103.3,103.3,2011-04-20 12:01:00,2
17549,24,2,148.86,74.43,2011-11-16 09:59:00,2
17550,197,3,267.16,89.05333333333334,2011-05-26 14:09:00,2
17551,359,1,306.84,306.84,2010-12-15 14:12:00,2
17552,60,4,930.41,232.6025,2011-10-10 17:00:00,2
17553,130,1,1487.6,1487.6,2011-08-02 10:00:00,2
17554,1,5,1952.45,390.49,2011-12-08 14:15:00,2
17555,20,2,483.26,241.63,2011-11-20 12:22:00,2
17556,206,1,157.9,157.9,2011-05-18 10:48:00,2
17557,14,3,541.46,180.48666666666668,2011-11-25 12:57:00,2
17560,95,4,854.95,213.7375,2011-09-06 09:18:00,2
17561,19,1,167.62,167.62,2011-11-20 12:53:00,2
17562,14,7,1122.38,160.34,2011-11-25 14:21:00,2
17564,24,3,454.01,151.33666666666667,2011-11-15 13:27:00,2
17566,8,2,901.21,450.605,2011-12-01 19:54:00,2
17567,7,8,4331.48,541.435,2011-12-02 15:48:00,2
17569,332,1,344.14,344.14,2011-01-11 14:15:00,2
17571,50,4,1498.51,374.6275,2011-10-20 15:57:00,2
